# 106 3
3.629865 2.833481 3.217793
2.516835 3.850915 3.540623
3.185818 3.924611 2.964708
0.290134 1.203729 3.509885
2.744046 2.527404 1.337041
1.767580 2.302197 3.452829
1.585471 1.439181 1.743551
0.582262 2.146851 2.395899
0.851771 1.561978 2.608652
1.882186 3.041040 1.002206
0.374705 3.133979 1.703818
1.996008 3.149942 0.618541
2.483590 1.465705 2.731214
0.116985 2.306977 1.540874
0.459978 0.088791 2.064680
2.165223 2.123450 1.913053
0.223968 3.243853 2.588012
3.192503 0.911189 0.401619
1.935670 1.278919 3.464085
2.665488 3.234763 3.839720
0.464958 1.512214 1.620424
2.906514 0.242226 3.619265
2.668995 3.173400 2.498969
1.527753 3.837215 2.133293
2.989090 1.712780 2.465102
0.410243 3.326485 1.478555
0.639183 3.664791 0.393763
1.129725 3.870125 0.219434
1.513895 1.944783 2.608470
1.258741 1.336806 0.892609
2.592614 2.355144 3.599719
1.796751 1.630128 2.612618
1.076348 3.401219 3.362572
3.399103 3.009387 0.715052
3.770425 2.208840 3.059557
2.221534 0.487848 1.725771
3.480518 1.161105 0.735521
3.466711 2.850612 1.908883
2.609500 2.035872 1.748611
0.519369 0.995937 3.900897
3.290031 3.760049 1.384908
0.401801 3.965109 0.143761
2.888278 0.818924 1.259293
0.034713 1.766379 1.554519
0.103979 3.340147 1.097504
3.390257 0.746548 2.825563
1.879939 0.679002 2.286161
2.613395 1.997582 3.766130
2.422108 3.054582 3.815484
0.823306 1.077031 0.739350
1.683901 2.710789 3.979164
0.261639 3.375317 2.921978
3.644199 1.657471 2.860566
3.078196 2.110895 3.992984
0.911088 0.476511 3.258677
3.554085 0.216029 0.852792
2.161099 0.296883 2.226188
1.920832 2.002033 1.199938
2.910517 3.500375 1.729653
3.518880 0.333697 1.140229
2.876870 0.288956 0.171944
0.872074 2.209243 1.764716
0.687166 2.860112 1.568457
0.975630 3.912069 1.134847
3.365670 2.148574 3.425655
3.030829 3.263703 3.206326
0.831826 1.811528 1.258719
0.525258 2.556802 3.349615
1.347285 2.750446 3.615520
2.345267 1.099625 0.952749
2.981464 2.362509 2.721119
0.611242 1.051061 1.092570
1.148726 0.076291 3.148528
1.503779 2.880822 0.539942
2.631225 3.611531 1.347838
1.244481 2.971133 1.507676
0.695094 3.424989 3.529725
1.583487 0.261900 3.015991
3.543415 2.174513 3.190597
3.060285 2.634763 1.653306
1.686018 3.731399 0.736064
2.933325 1.354813 2.084000
2.063012 0.053670 1.006778
0.777206 2.806947 2.091260
0.229193 3.063842 3.787703
0.731364 2.295272 1.551304
0.408034 2.159338 1.085772
3.546534 1.762432 3.924278
1.949164 2.517790 3.098218
0.179661 2.372434 0.050047
1.021102 2.477006 2.500009
3.467031 3.130784 3.257584
3.444915 0.837077 0.217083
3.820069 1.456958 3.229026
0.039808 3.125725 3.269237
0.741485 1.894764 3.757368
2.952394 0.960947 1.503120
1.817187 2.042367 0.158766
2.270121 1.535493 2.862484
0.776322 3.173491 3.187792
5.000000 0.000000 0.000000
-1.000000 0.000000 0.000000
0.000000 5.000000 0.000000
0.000000 -1.000000 0.000000
0.000000 0.000000 5.000000
0.000000 0.000000 -1.000000
